client_id,job_type,location,age,income,expenses,debt,seniority_months,payment_consistency,loan_amount,employment_type,mobile_payment_ratio,ledger_quality_score,outcome,outcome_label,risk_score,risk_narrative,is_fraud,timestamp
TND-00911,Private Tutor,Bizerte,41,1158.4,710.82,574.77,16,0.629,2514.93,mixed,0.452,0.841,1,Good Payer,0.606,Moderate documentation quality (score: 0.84). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-12-15T17:23:46.817229
TND-00912,Mechanic,Tunis,21,1705.09,1125.65,766.72,2,0.641,6512.82,informal,0.804,0.547,0,Defaulter,0.442,Unverifiable income sources for Mechanic. Poor ledger quality (score: 0.55). Multiple inconsistencies in documentation.,0,2025-08-22T17:23:46.817243
TND-00913,Market Vendor,Ben Arous,35,1555.63,940.16,564.12,22,0.667,6121.72,informal,0.496,0.726,1,Good Payer,0.656,Steady cash flow verified via handwritten ledger. 22 months operational history as Market Vendor with consistent client base.,0,2025-10-19T17:23:46.817255
TND-00914,Freelance Designer,Bizerte,35,3818.84,2558.12,796.6,31,0.724,13947.32,mixed,0.807,0.936,1,Good Payer,0.742,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-06-20T17:23:46.817267
TND-00915,Freelance Designer,Sfax,26,3692.39,2783.19,2009.98,27,0.5,13678.51,mixed,0.78,0.66,0,Defaulter,0.424,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-03-01T17:23:46.817279
TND-00916,Market Vendor,Nabeul,53,1325.18,1028.16,1306.62,79,0.378,4598.6,informal,0.514,0.784,0,Defaulter,0.237,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-01-28T17:23:46.817290
TND-00917,Private Tutor,Ariana,36,1929.75,1621.31,1591.83,92,0.494,3206.74,mixed,0.488,1.0,0,Late Payer,0.489,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-06-18T17:23:46.817305
TND-00918,Tailor,Ben Arous,45,1726.31,1224.54,473.94,3,0.688,3710.96,informal,0.478,0.62,0,Defaulter,0.442,Unverifiable income sources for Tailor. Poor ledger quality (score: 0.62). Multiple inconsistencies in documentation.,0,2024-06-04T17:23:46.817317
TND-00920,Street Food Vendor,Sousse,35,999.86,755.13,1040.56,53,0.496,3666.51,informal,0.303,0.968,0,Defaulter,0.436,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-07-12T17:23:46.817342
TND-00921,Taxi Driver,Bizerte,31,1168.69,720.9,499.43,31,0.567,2115.73,informal,0.397,0.834,1,Good Payer,0.516,Moderate documentation quality (score: 0.83). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-08-21T17:23:46.817355
TND-00922,Artisan,Sousse,36,1302.9,1046.66,1488.76,101,0.351,2498.32,informal,0.363,0.789,0,Defaulter,0.316,Unverifiable income sources for Artisan. Poor ledger quality (score: 0.79). Multiple inconsistencies in documentation.,0,2025-05-22T17:23:46.817383
TND-00923,Electrician,Ben Arous,57,2374.21,1847.99,866.67,101,0.529,9395.09,informal,0.416,1.0,1,Good Payer,0.463,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-08-01T17:23:46.817406
TND-00924,Taxi Driver,Bizerte,56,2359.88,1722.51,2299.38,70,0.506,5930.36,informal,0.427,0.899,0,Defaulter,0.311,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-08-07T17:23:46.817418
TND-00925,Artisan,Nabeul,29,1350.56,849.35,878.5,5,0.572,2106.46,informal,0.924,0.833,0,Defaulter,0.446,High debt-to-income ratio (65.0%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-06-18T17:23:46.817431
TND-00926,Private Tutor,Sousse,49,1588.27,959.47,523.59,111,0.655,4234.14,mixed,0.381,0.8,0,Late Payer,0.638,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-09-13T17:23:46.817444
TND-00927,Private Tutor,Tunis,36,1086.72,757.05,759.63,19,0.496,2593.93,mixed,0.291,0.68,0,Defaulter,0.397,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-12-14T17:23:46.817456
TND-00928,Taxi Driver,Sfax,43,1646.12,1029.36,1649.31,43,0.317,4565.94,informal,0.524,0.513,0,Defaulter,0.312,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-12-31T17:23:46.817467
TND-00929,Taxi Driver,Bizerte,42,2775.44,2221.2,3397.9,103,0.443,7170.41,informal,0.428,0.841,0,Defaulter,0.369,High debt-to-income ratio (122.4%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-08-20T17:23:46.817479
TND-00930,Private Tutor,Ben Arous,63,2351.67,1859.06,1055.78,92,0.491,4822.31,mixed,0.46,0.702,0,Defaulter,0.361,High debt-to-income ratio (44.9%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-09-10T17:23:46.817491
TND-00931,Freelance Designer,Bizerte,57,3544.38,2630.09,1583.05,25,0.664,6764.36,mixed,0.618,0.676,0,Defaulter,0.372,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-11-18T17:23:46.817502
TND-00932,Freelance Designer,Nabeul,31,5266.83,3611.38,2790.48,119,0.63,15000.0,mixed,0.699,1.0,1,Good Payer,0.623,Acceptable risk profile for informal Freelance Designer. Limited savings buffer ($1655/month) may cause occasional late payments.,0,2024-08-03T17:23:46.817517
TND-00933,Plumber,Ariana,59,2411.17,1644.51,1522.59,100,0.582,6056.3,informal,0.207,0.892,1,Good Payer,0.667,Established Plumber with 100 months seniority. Ledger quality score 0.89 shows organized financial management. Low debt-to-income ratio.,0,2025-05-06T17:23:46.817533
TND-00934,Carpenter,Sousse,56,1622.97,1349.52,1295.51,29,0.428,4056.81,informal,0.323,0.925,0,Defaulter,0.371,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-11-02T17:23:46.817545
TND-00935,Freelance Designer,Sousse,60,2228.51,1563.26,1068.59,62,0.649,5202.37,mixed,0.612,0.583,1,Good Payer,0.488,Moderate documentation quality (score: 0.58). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-09-13T17:23:46.817557
TND-00936,Taxi Driver,Bizerte,58,2043.5,1637.11,1287.24,28,0.458,7424.03,informal,0.308,0.592,0,Defaulter,0.255,High debt-to-income ratio (63.0%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2026-01-16T17:23:46.817568
TND-00937,Plumber,Bizerte,52,2054.56,1310.75,378.18,115,0.658,4578.71,informal,0.614,1.0,1,Good Payer,0.805,Established Plumber with 115 months seniority. Ledger quality score 1.00 shows organized financial management. Low debt-to-income ratio.,0,2024-03-13T17:23:46.817580
TND-00938,Electrician,Sfax,23,1777.35,1505.5,2258.7,6,0.3,3421.11,informal,0.321,0.706,0,Defaulter,0.178,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-10-06T17:23:46.817592
TND-00939,Street Food Vendor,Ariana,60,1505.1,1077.03,446.36,108,0.675,4195.06,informal,0.47,0.739,0,Late Payer,0.632,Acceptable risk profile for informal Street Food Vendor. Limited savings buffer ($428/month) may cause occasional late payments.,0,2025-12-23T17:23:46.817604
TND-00940,Private Tutor,Ben Arous,63,1922.7,1294.77,1291.22,21,0.566,4014.24,mixed,0.341,0.707,1,Good Payer,0.579,Acceptable risk profile for informal Private Tutor. Limited savings buffer ($628/month) may cause occasional late payments.,0,2025-06-23T17:23:46.817616
TND-00942,Delivery Driver,Nabeul,48,1007.19,787.97,605.01,53,0.618,3163.03,informal,0.579,0.868,0,Defaulter,0.45,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-07-12T17:23:46.817650
TND-00943,Tailor,Sfax,24,1231.2,1036.22,1821.96,3,0.366,4357.77,informal,0.845,0.639,0,Defaulter,0.3,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-03-21T17:23:46.817663
TND-00944,Tailor,Sousse,21,1228.16,782.39,513.11,3,0.685,4780.81,informal,0.641,0.902,1,Good Payer,0.673,High-quality documentation provided. Mobile payment usage (64%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-11-23T17:23:46.817676
TND-00945,Market Vendor,Tunis,61,1588.07,994.37,2697.04,47,0.374,2968.91,informal,0.465,0.686,0,Defaulter,0.367,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-07-30T17:23:46.817688
TND-00946,Private Tutor,Gabes,48,1243.0,913.23,86.24,99,0.697,3130.3,mixed,0.606,0.921,1,Good Payer,0.742,Steady cash flow verified via handwritten ledger. 99 months operational history as Private Tutor with consistent client base.,0,2024-09-26T17:23:46.817702
TND-00947,Private Tutor,Nabeul,59,1664.2,1108.65,2730.89,74,0.494,5277.31,mixed,0.579,0.696,0,Defaulter,0.395,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-04-28T17:23:46.817714
TND-00948,Market Vendor,Gabes,23,1489.03,1250.28,755.7,8,0.559,4268.11,informal,0.567,0.635,0,Defaulter,0.396,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-05-20T17:23:46.817726
TND-00949,Mechanic,Tunis,52,1886.06,1534.89,1369.09,75,0.547,3664.79,informal,0.493,0.977,0,Late Payer,0.504,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-11-04T17:23:46.817750
TND-00950,Tailor,Gabes,51,914.29,698.85,623.02,3,0.538,1837.93,informal,0.6,0.537,0,Defaulter,0.271,High debt-to-income ratio (68.1%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-04-04T17:23:46.817774
TND-00951,Street Food Vendor,Sfax,25,650.0,516.53,1220.18,10,0.413,1159.23,informal,0.291,0.545,0,Defaulter,0.234,High debt-to-income ratio (187.7%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-08-30T17:23:46.817788
TND-00952,Artisan,Nabeul,53,2010.67,1603.0,870.16,16,0.421,7765.9,informal,0.351,0.482,0,Late Payer,0.459,Seasonal income fluctuations typical for Artisan sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-08-11T17:23:46.817803
TND-00953,Plumber,Ben Arous,31,3341.18,2532.26,1047.14,67,0.719,8623.61,informal,0.577,1.0,1,Good Payer,0.72,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-06-21T17:23:46.817816
TND-00954,Plumber,Gabes,60,2938.25,2492.39,1535.42,82,0.567,8038.87,informal,0.531,0.638,1,Good Payer,0.562,Acceptable risk profile for informal Plumber. Limited savings buffer ($446/month) may cause occasional late payments.,0,2024-04-07T17:23:46.817833
TND-00955,Tailor,Gabes,23,1640.56,1256.91,612.6,2,0.583,2491.34,informal,0.687,0.414,0,Defaulter,0.395,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-10-29T17:23:46.817851
TND-00956,Plumber,Sfax,59,3004.76,2218.71,3021.03,67,0.336,10598.02,informal,0.468,0.804,0,Defaulter,0.392,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-05-18T17:23:46.817867
TND-00957,Street Food Vendor,Bizerte,39,621.69,394.29,182.71,5,0.61,1460.87,informal,0.427,0.895,0,Late Payer,0.531,Acceptable risk profile for informal Street Food Vendor. Limited savings buffer ($227/month) may cause occasional late payments.,0,2025-11-09T17:23:46.817880
TND-00959,Plumber,Gabes,58,1945.1,1434.61,2089.59,103,0.5,5586.98,informal,0.328,1.0,0,Defaulter,0.437,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-07-08T17:23:46.817908
TND-00960,Mechanic,Ariana,27,1317.65,900.37,294.73,52,0.58,5088.42,informal,0.865,0.576,0,Defaulter,0.413,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-12-12T17:23:46.817930
TND-00961,Taxi Driver,Ben Arous,46,1573.25,1256.28,127.6,70,0.712,4597.88,informal,0.551,0.856,1,Good Payer,0.773,Steady cash flow verified via handwritten ledger. 70 months operational history as Taxi Driver with consistent client base.,0,2024-09-30T17:23:46.817942
TND-00962,Freelance Designer,Sousse,31,5006.85,4099.45,4665.19,95,0.51,13676.88,mixed,0.532,0.978,0,Defaulter,0.33,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-06-22T17:23:46.817956
TND-00963,Electrician,Bizerte,33,3142.83,2209.05,1099.47,106,0.672,11703.66,informal,0.352,1.0,1,Good Payer,0.708,Established Electrician with 106 months seniority. Ledger quality score 1.00 shows organized financial management. Low debt-to-income ratio.,0,2024-04-01T17:23:46.817969
TND-00964,Electrician,Nabeul,21,1946.08,1448.19,1899.54,2,0.535,4129.49,informal,0.823,0.751,0,Defaulter,0.385,Unverifiable income sources for Electrician. Poor ledger quality (score: 0.75). Multiple inconsistencies in documentation.,0,2025-05-14T17:23:46.817981
TND-00965,Delivery Driver,Tunis,25,1306.4,971.5,1320.01,44,0.51,2004.54,informal,0.436,0.99,0,Defaulter,0.248,Unverifiable income sources for Delivery Driver. Poor ledger quality (score: 0.99). Multiple inconsistencies in documentation.,0,2024-10-24T17:23:46.817995
TND-00966,Plumber,Sousse,62,2063.05,1577.99,1434.09,101,0.431,6369.93,informal,0.331,0.858,0,Defaulter,0.356,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-07-16T17:23:46.818007
TND-00967,Mechanic,Gabes,52,1969.5,1259.79,2896.89,63,0.483,5535.68,informal,0.342,0.774,0,Defaulter,0.282,High debt-to-income ratio (147.1%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-04-05T17:23:46.818019
TND-00968,Plumber,Ariana,38,2270.57,1399.4,756.74,23,0.619,4546.38,informal,0.534,0.839,1,Good Payer,0.672,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2024-12-21T17:23:46.818031
TND-00969,Street Food Vendor,Sousse,51,1062.55,766.6,834.49,29,0.418,4074.82,informal,0.227,0.59,0,Defaulter,0.222,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-08-08T17:23:46.818043
TND-00970,Street Food Vendor,Sfax,38,1716.97,1057.21,359.75,111,0.79,3657.58,informal,0.437,0.879,1,Good Payer,0.655,High-quality documentation provided. Mobile payment usage (44%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-04-22T17:23:46.818055
TND-00971,Taxi Driver,Tunis,30,1690.88,1158.8,376.87,3,0.706,5583.61,informal,0.77,0.617,1,Good Payer,0.546,Moderate documentation quality (score: 0.62). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-04-21T17:23:46.818068
TND-00972,Private Tutor,Ben Arous,27,2126.56,1731.97,1526.32,49,0.49,5811.62,mixed,0.873,0.685,0,Defaulter,0.368,High debt-to-income ratio (71.8%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-02-18T17:23:46.818081
TND-00973,Carpenter,Sfax,57,1893.33,1331.18,280.03,115,0.73,7459.39,informal,0.61,0.79,1,Good Payer,0.685,High-quality documentation provided. Mobile payment usage (61%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-06-12T17:23:46.818094
TND-00975,Electrician,Gabes,23,2678.4,2094.95,2629.11,16,0.496,9345.76,informal,0.409,0.819,0,Defaulter,0.433,High debt-to-income ratio (98.2%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-10-26T17:23:46.818117
TND-00976,Artisan,Gabes,57,1035.0,738.05,46.72,36,0.591,3175.4,informal,0.366,0.668,1,Good Payer,0.456,Moderate documentation quality (score: 0.67). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-08-01T17:23:46.818129
